YearMonth,StockCode,Description,SalesVolume,TotalSales
2011-02,21232,"STRAWBERRY CERAMIC TRINKET POT",29,42.30
2011-02,21824,"PAINTED METAL STAR WITH HOLLY BELLS",93,51.67
2011-02,21930,"JUMBO STORAGE BAG SKULLS",12,29.06
2011-02,22055,"MINI CAKE STAND  HANGING STRAWBERY",8,13.20
2011-02,22057,"CERAMIC PLATE STRAWBERRY DESIGN",12,17.88
2011-02,22059,"CERAMIC STRAWBERRY DESIGN MUG",48,60.00
2011-02,22061,"LARGE CAKE STAND  HANGING STRAWBERY",2,19.90
2011-02,22063,"CERAMIC BOWL WITH STRAWBERRY DESIGN",12,35.40
2011-02,22065,"CHRISTMAS PUDDING TRINKET POT ",90,52.46
2011-02,22092,"BLUE PAISLEY TISSUE BOX",40,15.60
2011-02,22094,"RED RETROSPOT TISSUE BOX",40,15.60
2011-02,22173,"METAL 4 HOOK HANGER FRENCH CHATEAU",8,26.32
2011-02,22195,"LARGE HEART MEASURING SPOONS",17,36.25
2011-02,22469,"HEART OF WICKER SMALL",15,24.75
2011-02,22470,"HEART OF WICKER LARGE",18,53.10
2011-02,22626,"BLACK KITCHEN SCALES",3,25.50
2011-02,22627,"MINT KITCHEN SCALES",3,25.50
2011-02,22646,"CERAMIC STRAWBERRY CAKE MONEY BANK",13,20.69
2011-02,22690,"DOORMAT HOME SWEET HOME BLUE ",6,49.50
2011-02,22978,"PANTRY ROLLING PIN",7,29.96
2011-02,22979,"PANTRY WASHING UP BRUSH",12,17.40
2011-02,23113,"PANTRY CHOPPING BOARD",6,41.38
2011-02,23154,"SET OF 4 JAM JAR MAGNETS",12,24.96
2011-02,23322,"LARGE WHITE HEART OF WICKER",30,94.62
2011-02,23423,"PANTRY 3 HOOK ROLLING PIN HANGER",9,37.46
2011-02,37446,"MINI CAKE STAND WITH HANGING CAKES",8,11.60
2011-02,37447,"CERAMIC CAKE DESIGN SPOTTED PLATE",12,17.88
2011-02,37448,"CERAMIC CAKE DESIGN SPOTTED MUG",48,60.00
2011-02,37449,"CERAMIC CAKE STAND + HANGING CAKES",2,19.90
2011-02,37450,"CERAMIC CAKE BOWL + HANGING CAKES",18,45.90
2011-02,47559B,"TEA TIME OVEN GLOVE",10,12.50
2011-02,84509A,"SET OF 4 ENGLISH ROSE PLACEMATS",4,15.00
2011-02,84509B,"SET OF 4 FAIRY CAKE PLACEMATS",4,15.00
2011-02,85094,"CANDY SPOT EGG WARMER RABBIT",49,9.31
2011-02,20685,"DOORMAT RED RETROSPOT",7,72.83
2011-02,20973,"12 PENCIL SMALL TUBE WOODLAND",9,7.05
2011-02,21027,"NINJA RABBIT PINK",4,5.00
2011-02,21028,"NINJA RABBIT BLACK",4,5.00
2011-02,21479,"WHITE SKULL HOT WATER BOTTLE ",10,50.58
2011-02,21507,"ELEPHANT BIRTHDAY CARD ",84,30.96
2011-02,22024,"RAINY LADIES BIRTHDAY CARD",13,5.87
2011-02,22028,"PENNY FARTHING BIRTHDAY CARD",12,5.04
2011-02,22091,"EMPIRE TISSUE BOX",13,7.14
2011-02,22093,"MOTORING TISSUE BOX",11,4.29
2011-02,22095,"LADS ONLY TISSUE BOX",8,7.26
2011-02,22112,"CHOCOLATE HOT WATER BOTTLE",37,166.35
2011-02,22150,"3 STRIPEY MICE FELTCRAFT",6,13.88
2011-02,22385,"JUMBO BAG SPACEBOY DESIGN",117,214.36
2011-02,22505,"MEMO BOARD COTTAGE DESIGN",2,9.90
2011-02,22714,"CARD BIRTHDAY COWBOY",12,5.04
2011-02,22750,"FELTCRAFT PRINCESS LOLA DOLL",2,7.50
2011-02,22865,"HAND WARMER OWL DESIGN",45,96.53
2011-02,22866,"HAND WARMER SCOTTY DOG DESIGN",21,44.10
2011-02,23184,"BULL DOG BOTTLE OPENER",8,39.60
2011-02,23201,"JUMBO BAG ALPHABET",17,43.56
2011-02,23365,"SET 12 COLOUR PENCILS LOVE LONDON",5,3.25
2011-02,23452,"HEART MINI PORTRAIT FRAME",18,35.10
2011-02,23581,"JUMBO BAG PAISLEY PARK",25,54.05
2011-02,23582,"VINTAGE DOILY JUMBO BAG RED ",12,31.11
2011-02,48111,"DOORMAT 3 SMILEY CATS",1,8.25
2011-02,82616C,"MIDNIGHT GLAMOUR SCARF KNITTING KIT",3,3.75
2011-02,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",6,19.06
2011-02,85150,"LADIES & GENTLEMEN METAL SIGN",32,81.60
2011-02,21034,"REX CASH+CARRY JUMBO SHOPPER",5,4.75
2011-02,22121,"NOEL WOODEN BLOCK LETTERS ",3,17.85
2011-02,22595,"GINGHAM HEART DECORATION",46,40.66
2011-02,22600,"CHRISTMAS RETROSPOT STAR WOOD",14,13.46
2011-02,22900,"SET 2 TEA TOWELS I LOVE LONDON ",16,52.00
2011-02,23353,"6 GIFT TAGS VINTAGE CHRISTMAS ",68,61.24
2011-02,23691,"KEEP CALM BIRTHDAY WRAP",50,21.00
2011-02,21703,"BAG 125g SWIRLY MARBLES",877,239.15
2011-02,22113,"GREY HEART HOT WATER BOTTLE",22,93.50
2011-02,23349,"ROLL WRAP VINTAGE CHRISTMAS",55,73.59
2011-02,23247,"BISCUIT TIN 50'S CHRISTMAS",217,630.03
2011-02,21012,"ANTIQUE ALL GLASS CANDLESTICK",6,12.60
2011-02,21744,"SNOWFLAKE PORTABLE TABLE LIGHT ",4,11.31
2011-02,22170,"PICTURE FRAME WOOD TRIPLE PORTRAIT",5,33.75
2011-02,22496,"SET OF 2 ROUND TINS DUTCH CHEESE",2,5.90
2011-02,22605,"WOODEN CROQUET GARDEN SET",1,14.95
2011-02,22607,"WOODEN ROUNDERS GARDEN SET ",2,26.58
2011-02,22766,"PHOTO FRAME CORNICE",20,59.00
2011-02,22792,"FLUTED ANTIQUE CANDLE HOLDER",52,47.32
2011-02,22796,"PHOTO FRAME 3 CLASSIC HANGING",4,39.80
2011-02,23025,"DRAWER KNOB VINTAGE GLASS BALL",6,12.48
2011-02,23027,"DRAWER KNOB VINTAGE GLASS HEXAGON",6,12.48
2011-02,23082,"SET 6 PAPER TABLE LANTERN HEARTS ",24,90.00
2011-02,23092,"LARGE ANTIQUE WHITE PHOTO FRAME",3,23.70
2011-02,23145,"ZINC T-LIGHT HOLDER STAR LARGE",13,13.48
2011-02,23176,"ABC TREASURE BOOK BOX ",4,11.33
2011-02,23177,"TREASURE ISLAND BOOK BOX",3,6.75
2011-02,23194,"GYMKHANA TREASURE BOOK BOX",4,11.33
2011-02,23202,"JUMBO BAG VINTAGE LEAF",28,64.39
2011-02,23394,"POSTE FRANCE CUSHION COVER",14,59.54
2011-02,23395,"BELLE JARDINIERE CUSHION COVER",12,80.20
2011-02,23451,"SQUARE MINI PORTRAIT FRAME",12,23.40
2011-02,23453,"OVAL  MINI PORTRAIT FRAME",12,23.40
2011-02,23484,"HEART TRELLIS TRIPLE T-LIGHT HOLDER",5,17.35
2011-02,35970,"ZINC FOLKART SLEIGH BELLS",75,129.19
2011-02,46000M,"POLYESTER FILLER PAD 45x45cm",20,31.00
2011-02,71459,"HANGING JAM JAR T-LIGHT HOLDERS",24,20.40
2011-02,84755,"COLOUR GLASS T-LIGHT HOLDER HANGING",28,20.56
2011-02,84946,"ANTIQUE SILVER T-LIGHT GLASS",205,251.04
2011-02,84970L,"SINGLE HEART ZINC T-LIGHT HOLDER",38,49.16
2011-02,84970S,"HANGING HEART ZINC T-LIGHT HOLDER",19,17.38
2011-02,85045,"GREEN CHRISTMAS TREE STRING 20LIGHT",4,19.80
2011-02,85127,"SMALL SQUARE CUT GLASS CANDLESTICK",2,9.90
2011-02,21327,"SKULLS WRITING SET ",6,11.54
2011-02,21365,"MIRRORED WALL ART STARS",1,0.75
2011-02,21372,"MIRRORED WALL ART TABLE LAMP",1,0.75
2011-02,21374,"MIRRORED WALL ART SKULLS",1,1.25
2011-02,21471,"STRAWBERRY RAFFIA FOOD COVER",1,3.75
2011-02,21990,"MODERN FLORAL STATIONERY SET",7,13.59
2011-02,22553,"PLASTERS IN TIN SKULLS",15,28.03
2011-02,22554,"PLASTERS IN TIN WOODLAND ANIMALS",99,145.79
2011-02,22556,"PLASTERS IN TIN CIRCUS PARADE ",5,9.89
2011-02,22964,"3 PIECE SPACEBOY COOKIE CUTTER SET",2,6.23
2011-02,22992,"REVOLVER WOODEN RULER ",16,37.74
2011-02,23392,"SPACEBOY ROCKET LOLLY MAKERS",2,4.16
2011-02,23571,"TRADITIONAL NAUGHTS & CROSSES",14,23.10
2011-02,37475,"SET/4 COLOURFUL MIXING BOWLS",2,19.90
2011-02,22141,"CHRISTMAS CRAFT TREE TOP ANGEL",133,259.36
2011-02,22144,"CHRISTMAS CRAFT LITTLE FRIENDS",205,440.16
2011-02,22457,"NATURAL SLATE HEART CHALKBOARD ",8,29.28
2011-02,22580,"ADVENT CALENDAR GINGHAM SACK",62,295.96
2011-02,23083,"SET 6 PAPER TABLE LANTERN STARS ",54,202.50
2011-02,23444,"Next Day Carriage",1,15.00
2011-02,21429,"RED GINGHAM ROSE JEWELLERY BOX",8,15.60
2011-02,22969,"HOMEMADE JAM SCENTED CANDLES",18,37.14
2011-02,23480,"MINI LIGHTS WOODLAND MUSHROOMS",34,131.21
2011-02,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",16,68.00
2011-02,22561,"WOODEN SCHOOL COLOURING SET",12,19.80
2011-02,22835,"HOT WATER BOTTLE I AM SO POORLY",21,109.79
2011-02,23129,"HEART SHAPED HOLLY WREATH",36,139.80
2011-02,23188,"VINTAGE  2 METRE FOLDING RULER",12,19.80
2011-02,23340,"VINTAGE CHRISTMAS CAKE FRILL",13,23.09
2011-02,23396,"LE JARDIN BOTANIQUE CUSHION COVER",5,25.79
2011-02,84077,"WORLD WAR 2 GLIDERS ASSTD DESIGNS",288,83.52
2011-02,16225,"RATTLE SNAKE EGGS",1,1.25
2011-02,20668,"DISCO BALL CHRISTMAS DECORATION",48,5.76
2011-02,22110,"BIRD HOUSE HOT WATER BOTTLE",9,26.19
2011-02,22567,"20 DOLLY PEGS RETROSPOT",2,4.37
2011-02,22583,"PACK OF 6 HANDBAG GIFT BOXES",2,5.10
2011-02,23388,"WOODLAND MINI BACKPACK",1,4.15
2011-02,21890,"S/6 WOODEN SKITTLES IN COTTON BAG",6,19.50
2011-02,22043,"CHRISTMAS CARD SCREEN PRINT ",24,4.56
2011-02,22734,"SET OF 6 RIBBONS VINTAGE CHRISTMAS",6,17.34
2011-02,22816,"CARD MOTORBIKE SANTA",91,38.22
2011-02,22899,"CHILDREN'S APRON DOLLY GIRL ",12,25.20
2011-02,22966,"GINGERBREAD MAN COOKIE CUTTER",13,17.46
2011-02,16045,"POPART WOODEN PENCILS ASST",100,4.00
2011-02,16218,"CARTOON  PENCIL SHARPENERS",240,14.40
2011-02,16236,"KITTY PENCIL ERASERS",85,18.06
2011-02,20832,"RED FLOCK LOVE HEART PHOTO FRAME",24,9.36
2011-02,20986,"BLUE CALCULATOR RULER",1,1.25
2011-02,21108,"FAIRY CAKE FLANNEL ASSORTED COLOUR",54,42.66
2011-02,21159,"MOODY BOY  DOOR HANGER ",1,0.39
2011-02,21162,"TOXIC AREA  DOOR HANGER ",9,3.51
2011-02,21213,"PACK OF 72 SKULL CAKE CASES",1,0.55
2011-02,22332,"SKULLS PARTY BAG + STICKER SET",13,21.45
2011-02,22608,"PENS ASSORTED FUNKY JEWELED ",72,13.68
2011-02,22609,"PENS ASSORTED SPACEBALL",36,6.84
2011-02,22610,"PENS ASSORTED FUNNY FACE",72,13.68
2011-02,22741,"FUNKY DIVA PEN",52,47.32
2011-02,22928,"YELLOW GIANT GARDEN THERMOMETER",1,5.95
2011-02,22951,"60 CAKE CASES DOLLY GIRL DESIGN",1,0.55
2011-02,23133,"LARGE IVORY HEART WALL ORGANISER",4,49.76
2011-02,84876B,"GREEN HEART COMPACT MIRROR",3,3.75
2011-02,84991,"60 TEATIME FAIRY CAKE CASES",27,15.55
2011-02,84992,"72 SWEETHEART FAIRY CAKE CASES",3,2.35
2011-02,20971,"PINK BLUE FELT CRAFT TRINKET BOX",25,32.46
2011-02,22090,"PAPER BUNTING RETROSPOT",18,53.10
2011-02,23048,"SET OF 10 LANTERNS FAIRY LIGHT STAR",8,33.20
2011-02,23144,"ZINC T-LIGHT HOLDER STARS SMALL",34,28.22
2011-02,23272,"TREE T-LIGHT HOLDER WILLIE WINKIE",24,39.60
2011-02,23273,"HEART T-LIGHT HOLDER WILLIE WINKIE",24,39.60
2011-02,23274,"STAR T-LIGHT HOLDER WILLIE WINKIE",36,59.40
2011-02,23308,"SET OF 60 VINTAGE LEAF CAKE CASES ",50,28.20
2011-02,23350,"ROLL WRAP VINTAGE SPOT ",63,78.75
2011-02,23374,"RED SPOT PAPER GIFT BAG",20,16.40
2011-02,23375,"50'S CHRISTMAS PAPER GIFT BAG",21,18.03
2011-02,23437," 50'S CHRISTMAS GIFT BAG LARGE",24,30.00
2011-02,23483,"HANGING  BUTTERFLY T-LIGHT HOLDER",18,22.50
2011-02,71477,"COLOUR GLASS. STAR T-LIGHT HOLDER",14,55.30
2011-02,84836,"ZINC METAL HEART DECORATION",54,67.50
2011-02,85049A,"TRADITIONAL CHRISTMAS RIBBONS",38,49.92
2011-02,21014,"SWISS CHALET TREE DECORATION ",30,11.40
2011-02,21015,"DARK BIRD HOUSE TREE DECORATION",35,15.01
2011-02,21619,"4 VANILLA BOTANICAL CANDLES",26,32.50
2011-02,22080,"RIBBON REEL POLKADOTS ",22,37.94
2011-02,22307,"GOLD MUG BONE CHINA TREE OF LIFE",24,25.44
2011-02,22736,"RIBBON REEL MAKING SNOWMEN ",10,16.50
2011-02,22737,"RIBBON REEL CHRISTMAS PRESENT ",21,34.65
2011-02,23267,"SET OF 4 SANTA PLACE SETTINGS",16,20.00
2011-02,23275,"SET OF 3 HANGING OWLS OLLIE BEAK",17,23.67
2011-02,47504K,"ENGLISH ROSE GARDEN SECATEURS",13,10.27
2011-02,72817,"SET OF 2 CHRISTMAS DECOUPAGE CANDLE",44,38.12
2011-02,84030E,"ENGLISH ROSE HOT WATER BOTTLE",32,140.16
2011-02,85036C,"ROSE 1 WICK MORRIS BOXED CANDLE",30,37.50
2011-02,22356,"CHARLOTTE BAG PINK POLKADOT",43,46.69
2011-02,22661,"CHARLOTTE BAG DOLLY GIRL DESIGN",12,11.76
2011-02,23314,"VINTAGE CHRISTMAS TABLECLOTH",15,166.40
2011-02,23470,"CARD HOLDER LOVE BIRD LARGE ",4,25.00
2011-02,20961,"STRAWBERRY BATH SPONGE ",3,4.96
2011-02,21041,"RED RETROSPOT OVEN GLOVE DOUBLE",1,2.95
2011-02,21121,"SET/10 RED POLKADOT PARTY CANDLES",1,1.25
2011-02,21123,"SET/10 IVORY POLKADOT PARTY CANDLES",1,1.25
2011-02,21124,"SET/10 BLUE POLKADOT PARTY CANDLES",1,1.25
2011-02,21155,"RED RETROSPOT PEG BAG",5,12.75
2011-02,21165,"BEWARE OF THE CAT METAL SIGN ",39,65.91
2011-02,21263,"GREEN GOOSE FEATHER TREE 60CM",3,5.85
2011-02,21381,"MINI WOODEN HAPPY BIRTHDAY GARLAND",1,1.69
2011-02,21523,"DOORMAT FANCY FONT HOME SWEET HOME",5,41.25
2011-02,21927,"BLUE/CREAM STRIPE CUSHION COVER ",2,2.50
2011-02,21975,"PACK OF 60 DINOSAUR CAKE CASES",26,15.00
2011-02,22196,"SMALL HEART MEASURING SPOONS",3,4.11
2011-02,22252,"BIRDCAGE DECORATION TEALIGHT HOLDER",1,1.25
2011-02,22308,"TEA COSY BLUE STRIPE",2,7.51
2011-02,22309,"TEA COSY RED  STRIPE",4,10.20
2011-02,22414,"DOORMAT NEIGHBOURHOOD WITCH ",1,8.25
2011-02,22419,"LIPSTICK PEN RED",4,2.91
2011-02,22431,"WATERING CAN BLUE ELEPHANT",1,1.95
2011-02,22449,"SILK PURSE BABUSHKA PINK",1,3.35
2011-02,22475,"SKULL DESIGN TV DINNER TRAY",1,4.95
2011-02,22499,"WOODEN UNION JACK BUNTING",2,18.41
2011-02,22565,"FELTCRAFT HAIRBANDS PINK AND WHITE ",4,3.40
2011-02,22568,"FELTCRAFT CUSHION OWL",51,181.39
2011-02,22593,"CHRISTMAS GINGHAM STAR",18,18.42
2011-02,22594,"CHRISTMAS GINGHAM TREE",16,15.16
2011-02,22645,"CERAMIC HEART FAIRY CAKE MONEY BANK",1,1.45
2011-02,22695,"WICKER WREATH SMALL",6,8.70
2011-02,22755,"SMALL PURPLE BABUSHKA NOTEBOOK ",2,1.70
2011-02,22774,"RED DRAWER KNOB ACRYLIC EDWARDIAN",3,3.75
2011-02,22980,"PANTRY SCRUBBING BRUSH",1,1.65
2011-02,22982,"PANTRY PASTRY BRUSH",1,1.25
2011-02,22995,"TRAVEL CARD WALLET SUKI",2,1.25
2011-02,23148,"MINIATURE ANTIQUE ROSE HOOK IVORY",3,2.49
2011-02,23162,"REGENCY TEA STRAINER",1,3.75
2011-02,23183,"MOTHER'S KITCHEN SPOON REST ",3,18.67
2011-02,23367,"SET 12 COLOUR PENCILS SPACEBOY ",18,12.30
2011-02,23371,"SET 36 COLOUR PENCILS SPACEBOY ",19,24.96
2011-02,23397,"FOOT STOOL HOME SWEET HOME ",4,49.81
2011-02,23403,"LETTER HOLDER HOME SWEET HOME",3,14.96
2011-02,23405,"HOME SWEET HOME 2 DRAWER CABINET",2,15.74
2011-02,23406,"HOME SWEET HOME KEY HOLDER",1,6.25
2011-02,23583,"LUNCH BAG PAISLEY PARK  ",37,63.53
2011-02,46000R,"POLYESTER FILLER PAD 45x30cm",2,2.90
2011-02,46000S,"POLYESTER FILLER PAD 40x40cm",1,1.45
2011-02,47481,"50CM METAL STRING WITH  7 CLIPS",2,1.70
2011-02,47563A,"RETRO LONGBOARD IRONING BOARD COVER",5,6.25
2011-02,47566B,"TEA TIME PARTY BUNTING",3,14.85
2011-02,72351A,"SET/6 TURQUOISE BUTTERFLY T-LIGHTS",2,4.20
2011-02,72351B,"SET/6 PINK  BUTTERFLY T-LIGHTS",2,6.23
2011-02,82578,"KITCHEN METAL SIGN",1,0.55
2011-02,82580,"BATHROOM METAL SIGN",3,2.35
2011-02,82581,"TOILET METAL SIGN",1,0.55
2011-02,84519B,"CARROT CHARLIE+LOLA COASTER SET",5,10.79
2011-02,84968E,"SET OF 16 VINTAGE BLACK CUTLERY",3,38.25
2011-02,85053,"FRENCH ENAMEL CANDLEHOLDER",14,39.55
2011-02,85170C,"SET/6 EAU DE NIL BIRD T-LIGHTS",3,8.33
2011-02,85170D,"SET/6 PINK BIRD T-LIGHT CANDLES",3,8.33
2011-02,21446,"12 RED ROSE PEG PLACE SETTINGS",3,4.96
2011-02,21463,"MIRRORED DISCO BALL ",1,5.95
2011-02,21464,"DISCO BALL ROTATOR BATTERY OPERATED",1,4.25
2011-02,21666,"RIDGED GLASS T-LIGHT HOLDER",5,6.19
2011-02,21850,"BLUE  DIAMANTE PEN IN GIFT BOX",2,9.90
2011-02,21944,"KITTENS DESIGN FLANNEL",2,2.48
2011-02,21946,"PARTY TIME DESIGN FLANNEL",1,0.85
2011-02,22097,"SWALLOW SQUARE TISSUE BOX",8,3.12
2011-02,22586,"FELTCRAFT HAIRBAND PINK AND BLUE",4,5.74
2011-02,23096,"PETIT TRAY CHIC",14,23.10
2011-02,23169,"CLASSIC GLASS COOKIE JAR",45,180.63
2011-02,84375,"SET OF 20 KIDS COOKIE CUTTERS",14,29.40
2011-02,85114C,"RED ENCHANTED FOREST PLACEMAT",4,6.60
2011-02,85175,"CACTI T-LIGHT CANDLES",32,13.44
2011-02,85231B,"CINAMMON SET OF 9 T-LIGHTS",1,0.85
2011-02,10080,"GROOVY CACTUS INFLATABLE",24,9.36
2011-02,20975,"12 PENCILS SMALL TUBE RED RETROSPOT",25,16.25
2011-02,21262,"WHITE GOOSE FEATHER CHRISTMAS TREE ",12,35.40
2011-02,21306,"SET/4 DAISY MIRROR MAGNETS",24,6.96
2011-02,21439,"BASKET OF TOADSTOOLS",12,15.00
2011-02,22231,"JIGSAW TREE WITH BIRDHOUSE",17,20.83
2011-02,22232,"JIGSAW TOADSTOOLS 3 PIECE",17,10.03
2011-02,22281,"EASTER TREE YELLOW BIRDS",2,11.90
2011-02,22334,"DINOSAUR PARTY BAG + STICKER SET",16,26.40
2011-02,22890,"NOVELTY BISCUITS CAKE STAND 3 TIER",2,19.90
2011-02,23476,"WOODLAND LARGE RED FELT HEART",13,16.25
2011-02,23478,"WOODLAND LARGE PINK FELT HEART",13,16.25
2011-02,23489,"VINTAGE BELLS GARLAND",6,17.34
2011-02,84231,"EASTER BUNNY WITH BASKET ON BACK",12,7.80
2011-02,84927F,"PSYCHEDELIC TILE HOOK",12,4.68
2011-02,21498,"RED RETROSPOT WRAP ",25,10.50
2011-02,22050,"PINK PAISLEY ROSE GIFT WRAP",25,10.50
2011-02,22051,"BLUE SCANDINAVIAN PAISLEY WRAP",25,10.50
2011-02,21115,"ROSE CARAVAN DOORSTOP",2,13.50
2011-02,21135,"VICTORIAN  METAL POSTCARD SPRING",8,13.52
2011-02,21314,"SMALL GLASS HEART TRINKET POT",11,29.19
2011-02,21624,"VINTAGE UNION JACK DOORSTOP",6,35.70
2011-02,22423,"REGENCY CAKESTAND 3 TIER",5,100.38
2011-02,22508,"DOORSTOP RETROSPOT HEART",9,33.75
2011-02,22798,"ANTIQUE GLASS DRESSING TABLE POT",8,23.60
2011-02,23035,"DRAWER KNOB CERAMIC IVORY",6,8.70
2011-02,23231,"WRAP  VINTAGE DOILY ",25,10.50
2011-02,23239,"SET OF 4 KNICK KNACK TINS POPPIES",6,24.90
2011-02,48187,"DOORMAT NEW ENGLAND",2,16.50
2011-02,48194,"DOORMAT HEARTS",7,57.75
2011-02,82552,"WASHROOM METAL SIGN",26,37.70
2011-02,21380,"WOODEN HAPPY BIRTHDAY GARLAND",13,41.19
2011-02,21989,"PACK OF 20 SKULL PAPER NAPKINS",8,6.80
2011-02,22851,"SET 20 NAPKINS FAIRY CAKES DESIGN ",2,1.70
2011-02,47599A,"PINK PARTY BAGS",15,31.50
2011-02,47599B,"BLUE PARTY BAGS ",6,12.60
2011-02,20652,"BLUE POLKADOT LUGGAGE TAG ",2,2.50
2011-02,20717,"STRAWBERRY SHOPPER BAG",10,12.50
2011-02,21533,"RETROSPOT LARGE MILK JUG",1,4.95
2011-02,21535,"RED RETROSPOT SMALL MILK JUG",1,2.55
2011-02,21707,"FOLDING UMBRELLA BLACKBLUE POLKADOT",2,9.90
2011-02,21733,"RED HANGING HEART T-LIGHT HOLDER",4,11.80
2011-02,22174,"PHOTO CUBE",10,19.78
2011-02,23439,"HAND WARMER RED LOVE HEART",26,56.63
2011-02,72802B,"OCEAN SCENT CANDLE IN JEWELLED BOX",2,8.50
2011-02,85099B,"JUMBO BAG RED RETROSPOT",244,461.82
2011-02,15036,"ASSORTED COLOURS SILK FAN",27,24.81
2011-02,21231,"SWEETHEART CERAMIC TRINKET BOX",32,40.00
2011-02,21232,"STRAWBERRY CERAMIC TRINKET BOX",24,30.00
2011-02,22814,"CARD PARTY GAMES ",13,5.46
2011-02,20615,"BLUE POLKADOT PASSPORT COVER",8,9.38
2011-02,20712,"JUMBO BAG WOODLAND ANIMALS",107,199.71
2011-02,20725,"LUNCH BAG RED RETROSPOT",117,175.53
2011-02,20726,"LUNCH BAG WOODLAND",114,168.10
2011-02,20728,"LUNCH BAG CARS BLUE",6,9.90
2011-02,21287,"SCENTED VELVET LOUNGE CANDLE ",12,4.56
2011-02,21355,"TOAST ITS - I LOVE YOU ",5,6.25
2011-02,21386,"IVORY HANGING DECORATION  EGG",24,4.56
2011-02,21395,"BLUE POLKADOT BEAKER ",6,2.34
2011-02,21484,"CHICK GREY HOT WATER BOTTLE",10,42.50
2011-02,21485,"RETROSPOT HEART HOT WATER BOTTLE",13,64.35
2011-02,21530,"DAIRY MAID TOASTRACK",5,3.95
2011-02,21889,"WOODEN BOX OF DOMINOES",20,27.42
2011-02,22096,"PINK PAISLEY SQUARE TISSUE BOX ",4,1.56
2011-02,22099,"CARAVAN SQUARE TISSUE BOX",6,2.34
2011-02,22188,"BLACK HEART CARD HOLDER",3,11.85
2011-02,22189,"CREAM HEART CARD HOLDER",3,11.85
2011-02,22191,"IVORY DINER WALL CLOCK",1,8.50
2011-02,22338,"STAR DECORATION PAINTED ZINC ",12,3.16
2011-02,22382,"LUNCH BAG SPACEBOY DESIGN ",106,154.90
2011-02,22562,"MONSTERS STENCIL CRAFT",5,7.46
2011-02,22563,"HAPPY STENCIL CRAFT",4,5.00
2011-02,22596,"CHRISTMAS STAR WISH LIST CHALKBOARD",17,21.25
2011-02,22667,"RECIPE BOX RETROSPOT ",26,67.10
2011-02,22739,"RIBBON REEL CHRISTMAS SOCK BAUBLE",7,13.19
2011-02,22896,"PEG BAG APPLES DESIGN",4,10.20
2011-02,22897,"OVEN MITT APPLES DESIGN",4,5.80
2011-02,23186,"FRENCH STYLE STORAGE JAR CAFE ",6,1.74
2011-02,23192,"BUNDLE OF 3 ALPHABET EXERCISE BOOKS",13,21.45
2011-02,23196,"VINTAGE LEAF MAGNETIC NOTEPAD",5,9.09
2011-02,23199,"JUMBO BAG APPLES",24,68.37
2011-02,23206,"LUNCH BAG APPLE DESIGN",36,96.60
2011-02,23208,"LUNCH BAG VINTAGE LEAF DESIGN",14,23.10
2011-02,23209,"LUNCH BAG VINTAGE DOILY ",26,42.90
2011-02,23285,"PINK VINTAGE SPOT BEAKER",3,4.11
2011-02,23286,"BLUE VINTAGE SPOT BEAKER",2,2.48
2011-02,23342,"MINT DINER WALL CLOCK",1,8.50
2011-02,23399,"HOME SWEET HOME HANGING HEART",8,10.49
2011-02,23496,"PANTRY KITCHEN THERMOMETER ",4,5.00
2011-02,23526,"WALL ART DOG LICENCE ",6,55.23
2011-02,23535,"WALL ART BICYCLE SAFETY",6,61.74
2011-02,23538,"WALL ART VINTAGE HEART",3,20.69
2011-02,23542,"WALL ART 70'S ALPHABET ",2,16.50
2011-02,47593B,"SCOTTIE DOGS BABY BIB",8,3.12
2011-02,84519A,"TOMATO CHARLIE+LOLA COASTER SET",3,3.75
2011-02,85071A,"BLUE CHARLIE+LOLA PERSONAL DOORSIGN",11,4.29
2011-02,85071B,"RED CHARLIE+LOLA PERSONAL DOORSIGN",11,4.29
2011-02,85183A,"CHARLIE & LOLA WASTEPAPER BIN BLUE",3,3.75
2011-02,85183B,"CHARLIE & LOLA WASTEPAPER BIN FLORA",3,3.75
2011-02,85212,"MINI PAINTED GARDEN DECORATION ",12,3.48
2011-02,21137,"BLACK RECORD COVER FRAME",240,813.60
2011-02,22778,"GLASS CLOCHE SMALL",24,81.36
2011-02,23328,"SET 6 SCHOOL MILK BOTTLES IN CRATE",41,193.34
2011-02,20749,"ASSORTED COLOUR MINI CASES",20,128.60
2011-02,21892,"TRADITIONAL WOODEN CATCH CUP GAME ",4,7.42
2011-02,21977,"PACK OF 60 PINK PAISLEY CAKE CASES",2,1.80
2011-02,22171,"3 HOOK PHOTO SHELF ANTIQUE WHITE",1,8.50
2011-02,22507,"MEMO BOARD RETROSPOT  DESIGN",2,15.74
2011-02,23103,"JINGLE BELL HEART DECORATION",7,18.11
2011-02,23264,"SET OF 3 WOODEN SLEIGH DECORATIONS",5,8.67
2011-02,23461,"SWEETHEART BIRD HOUSE",5,20.75
2011-02,23479,"WIRE EGG BASKET ",3,23.55
2011-02,84536A,"ENGLISH ROSE NOTEBOOK A7 SIZE",17,12.88
2011-02,11001,"ASSTD DESIGN RACING CAR PEN",16,27.04
2011-02,20750,"RED RETROSPOT MINI CASES",14,92.10
